token,token_id,count,avg_logprob,avg_entropy
 theta,18526,518,-0.49839051971104154,0.43273564243984036
 intersects,88184,518,-0.6535851278820554,0.5458392453219015
 known,3881,517,-1.4899277140600768,0.9779604144021846
".""

",2217,516,-0.41845914213232294,0.3305586740490078
")
",340,514,-0.25143940137981907,0.2160253350931883
 contains,5610,511,-0.5801969421353126,0.5420475755722505
 based,3118,510,-2.276988244524189,1.0421935436772365
 supposed,9966,510,-1.4300113958470961,0.9247861781370982
 range,2088,509,-0.5992891767404402,0.47747491245663676
 away,3123,508,-0.7714860516739642,0.48532019656627523
 did,1521,507,-1.1356198204574735,0.7498600074951396
 double,1990,505,-2.494429806435462,0.7229784886730779
 lateral,44469,505,-1.2271805354864291,0.6522918562614027
 days,2849,505,-0.4041733465572395,0.19281944604776396
 confusing,30615,504,-1.252797556301904,0.9322030657813662
 lead,2990,503,-1.637591326924015,1.1075319557137802
 net,4179,503,-0.8507571668321522,0.578260887362374
(p,1295,502,-0.2049883727533409,0.13069205658969082
Set,1649,500,-1.575045999765396,0.869523302078247
 may,1231,499,-2.4203188099220903,1.1297970765365595
",B",8161,499,-0.9048067918999162,0.27350403420544994
 primer,26811,499,-0.8846506790551012,0.4436786388586423
 expected,3601,498,-1.182154067548882,0.7417590815558035
/b,3470,498,-0.10131817361915925,0.10419323028419997
-zero,36929,498,-0.020571538004051728,0.01920277336419889
 otherwise,5937,497,-1.1140061144377864,0.6407635003268359
 Div,8765,496,-0.3362197979323326,0.3745002460632203
" ?

",23754,496,-2.1898231436648676,1.0319088983139204
 contributes,42972,496,-1.1951646100609534,0.7966087941200503
 Stop,14215,495,-0.26172741254170734,0.1401432874226811
 percentage,11414,494,-0.7930818417294305,0.4759566765480756
 car,1803,494,-0.2691262984565395,0.23501078335783518
"].

",29562,493,-0.7759434536069209,0.4861111737651709
 chord,43221,493,-1.1002981077584968,0.6338168443416757
-tr,10188,492,-0.1523796937814573,0.16264438865388312
 wins,14816,492,-0.47901614458580327,0.31304758495643614
")),",5731,491,-1.1119824810571923,0.6310443407163601
 ε,59147,491,-0.28568801617670936,0.19909284414074815
 chain,8781,490,-0.6751555734751176,0.44202337133924163
 results,3059,489,-0.9021764311078624,0.6532529446037851
 satisfied,19527,489,-0.34366572634574094,0.3877442448851338
 calculations,28117,489,-1.724453132332956,1.119280169590363
 EF,43990,489,-0.26320068724072543,0.1733585520057831
plet,10819,489,-0.0024940896863098767,0.002495178777302525
"]

",2533,488,-0.42868142123105096,0.2654200483890743
 satisfies,67901,487,-0.9036258238786544,0.6710680384318931
 rotated,45620,487,-1.4087210756552537,0.760940075924826
BD,9548,487,-0.18743607297815093,0.10585497706752386
-g,2371,487,-0.054115371537649164,0.031012692223389076
ide,577,486,-0.06461801867426177,0.1096914463375653
 layer,6193,486,-0.3620223111085931,0.3538553612565415
 questions,4755,485,-0.5364708507183901,0.45369106051680086
ize,551,484,-0.0778616999299073,0.083552574659005
 <=,2651,484,-0.9831965124804126,0.46745814502812644
 frequency,11639,484,-0.5955191988590335,0.4163154255271715
 All,2009,483,-1.2894647264579315,0.7521272829943964
 shift,6407,483,-1.0413688073247116,0.7082891789899838
line,1056,483,-0.06027015691958599,0.054616585978518276
ugging,35268,481,-0.00044182977656564694,0.0011557114899393304
 directly,5961,480,-1.6200336592892806,0.838793941999514
 leg,2472,480,-0.2416691266000271,0.19241084839898878
 functions,5746,480,-0.7971283972263337,0.4922668709846524
 multip,12557,479,-1.458770679282744,0.6151470915296338
 limit,3930,478,-0.9392523356561382,0.5896465465510226
 trying,4460,477,-2.0318919077859237,1.2498130538428605
ω,56871,476,-0.0924196676546786,0.07494108448821969
 radians,50784,475,-0.5805126187675878,0.3704850565948475
 far,3041,474,-0.6706969727946737,0.33352166879074824
 enough,3322,474,-1.1401614949170045,0.6666034351649226
 assign,9793,473,-1.359666910030373,0.8747857498895006
number,4082,473,-0.4509285784170945,0.4059695341401826
 contribution,18527,473,-0.9746751928934335,0.7083902900500014
 kg,20972,473,-0.1588873578428466,0.17293549328408336
(d,1500,471,-0.2641156856168354,0.15931287415756576
 swapping,63719,471,-1.2423401157314358,0.8397524938968084
 separated,18663,471,-2.6154521615135695,0.9608166484923978
 division,12804,471,-1.514588756166446,0.7440980004792788
 circumference,74926,471,-0.8929677996665809,0.49350626122685853
 presented,10449,469,-2.0408615567790926,1.286718177388726
 across,3941,469,-1.8537147833086025,0.7881852051120068
 games,3868,469,-0.3303547401163878,0.2797853950712933
Right,5979,468,-0.24417158732047448,0.17083542008596198
oid,588,468,-0.008917164344054002,0.006252642402385449
 extra,4960,467,-0.9284576532416987,0.5975719806788055
 swap,14291,467,-1.0339769964810357,0.7023662101533225
 triangular,65494,467,-0.7171950741038843,0.5824409893548461
 very,1602,466,-2.094334688309436,1.0643329211059047
 your,697,466,-0.06704526218733563,0.03422132007321039
 Law,7506,465,-0.7180142587231052,0.5428256866912688
 circum,10198,464,-0.49731489039700605,0.43805608791588946
 Person,7357,463,-0.7472185460331631,0.46970247474728355
ens,724,462,-0.008938370586989762,0.008766725325353572
 union,11300,461,-0.9371716208157984,0.5500339250187659
 code,2038,461,-0.3337699024899663,0.2016814610198112
Original,18395,460,-0.6713368454705114,0.6937164679655562
)|,17935,459,-0.11815982420719787,0.07381030095475857
)-,7287,459,-0.6160139164893456,0.3133651035348834
-th,7563,459,-0.04590721873156645,0.06435704134864487
 high,1550,458,-1.1560839341717517,0.7963614799570309
 class,536,458,-0.3720163398434502,0.32714224677338866
cribed,17433,457,-0.0003734388810539663,0.0016801835531434447
[(,9697,456,-0.5524238617273799,0.30061607961920744
ominator,30206,456,-0.0002776428795697396,0.0015592338062592795
no,2152,456,-0.6177995602289835,0.44932293836354165
 turn,2484,456,-0.6534015389910915,0.39889483843836115
times,15136,456,-0.20240574892152818,0.08819794436299466
 connect,4564,455,-1.0311764929320786,0.6610427070449997
 removes,28160,455,-0.3293959916292966,0.30573248010446
 put,2182,454,-1.242420276618739,0.7561382842188628
 combinations,27459,453,-0.8567313055855286,0.7389920596665123
 read,1349,453,-1.469130288686184,0.5740043394984939
 knowing,14063,453,-0.6735246986742841,0.717311244400395
 inverse,27949,453,-0.8931646481255032,0.44010043220217265
}\,11035,452,-0.266041033035886,0.11664450892857152
 student,5458,452,-0.4131620547412771,0.3111417766087583
",n",10128,452,-0.2969803905065081,0.19852773864430176
*b,33279,451,-0.2766779238263149,0.1907622874625098
 coloring,34887,451,-1.0465870572299492,0.751824538543523
"%,",13384,450,-0.8748523569107056,0.6411893441942003
�,115,449,-1.450689438987681e-06,1.799070105517162e-05
most,3562,448,-0.2641054570142712,0.1942608093368047
 removed,6963,447,-0.5894201825929168,0.45731750120652603
 star,6774,447,-0.5610630002864522,0.39859962630709656
 There,2619,445,-2.0039391627472436,1.137840528166696
 occurs,13666,445,-0.9755562720673807,0.7712075865482179
 Also,7281,445,-1.1724254069703348,1.0003896281960305
 powers,13430,445,-0.5829945759826831,0.4131542559210839
 chains,26179,445,-0.45221149921417236,0.3829721846954251
pt,417,445,-0.028290315424458364,0.002917150481933665
 further,4623,444,-2.01409912109375,1.0242264035640563
 Term,17519,444,-0.3155540974290521,0.3640021414190283
 piles,58772,444,-0.2739853442789198,0.18748931952768955
 highest,8426,443,-1.3343740787785963,0.7029316251893892
Adding,32308,442,-1.0918596573005435,0.9085611412428084
 added,3694,442,-1.2144989128565895,0.702769105827301
 assigned,12607,442,-1.336186260928935,0.7447989346368378
 relation,12687,441,-1.0619146626552487,0.9866222317843717
 usually,5990,440,-1.8370233709161932,1.1368508078835227
 Chinese,8453,440,-0.9969443795355883,0.7949501295997338
 un,650,439,-0.9604402878289885,0.5067204084917734
 numerical,34776,436,-1.5727550961555692,0.7988241353166212
(theta,27978,435,-0.22305335039379953,0.16319771137593003
 tiles,20493,435,-0.5229281324079667,0.3834870363171507
 inner,9179,434,-0.6521022152241474,0.4900164531655438
 rearr,55327,433,-2.1098964164769125,1.1426661281810706
 computed,24182,433,-2.1590553354170803,1.087152073959934
 dividing,49702,432,-1.1717775889016964,0.8302070889471064
 rational,24438,432,-0.4982908445375937,0.5043111045134302
something,33331,432,-1.5582686364650726,0.9494099694269674
 eight,8063,432,-1.1270684348764244,0.6226048649494058
 speed,4628,432,-0.5321477428078651,0.3351150231570096
 labeled,29829,432,-1.219401543615041,0.6908357592463424
Possible,65222,431,-1.5439211788420888,0.9649624848033879
art,471,431,-1.246857255904691e-06,1.7148474371276813e-05
 selected,4091,431,-0.7718690805258165,0.5104472447960763
 diam,12757,431,-0.7620140020919234,0.47035453020834866
 unordered,55733,430,-1.0484513501788295,0.615262433513999
 differ,1745,429,-0.6787507981409282,0.5019174853452679
 arcs,66750,429,-0.6856585568759269,0.470870048426947
 achieved,16994,428,-0.9227245291259801,0.7700942548635964
 while,1393,428,-1.8526759481875696,0.8466625260450295
 connecting,20913,428,-1.5369137171829972,0.9185053412176921
 strategy,8282,426,-1.2014355788208508,0.7655446084102554
 chosen,11882,426,-1.3682478778239147,0.8132325887566371
 duplicates,42328,426,-1.4675722438404817,0.9078725928991613
 graphs,38999,426,-0.3605578774017907,0.26918845421726434
 assumes,21484,425,-1.29837516560274,0.9499844180836398
 cyclic,76002,425,-1.1061970102085787,0.6752832587063312
 Res,1800,425,-0.25356332274044263,0.31940801076591013
 avoid,5648,424,-0.8133412650171316,0.6939872930634696
 process,1882,424,-1.6997645089648805,1.0122106315981034
 sine,57668,424,-1.2339578872581698,0.616210623148429
 nine,11627,424,-0.9296706580328491,0.5066080104322437
 options,2606,423,-1.403310205637704,0.8305535257285368
-left,7950,423,-0.12246974703831594,0.10118205829904468
 until,3080,422,-1.903843224331101,0.821006018110061
 contribute,16792,422,-1.4591016735510804,0.8024807778579929
 �,1683,422,-0.49357814726671334,0.3717662583703584
 choices,11454,422,-0.9242143789173868,0.6425675387444334
 hour,6460,422,-0.5075566579380306,0.37790333055423503
j,73,422,-0.24627339359708306,0.1402805688331376
ifies,9606,421,-0.022174691644247242,0.008979999695686058
 endpoints,36342,421,-1.0541483633874997,0.6326135493938827
 intervals,26992,421,-1.1202680130186105,0.6658286068780954
 curve,15655,421,-0.4038111013924424,0.3241170239313507
_a,4306,421,-0.057953240186188394,0.03458727524149186
 param,1685,420,-1.6286394783428737,1.0261176370439076
 straightforward,30339,420,-1.8238437981832596,0.8655507440723124
 source,2530,418,-0.9267714494153073,0.8168408933438753
l,75,418,-0.3266179401908765,0.18654354142861188
 approximate,44868,418,-1.5161254867982636,1.0007052403500385
".
",624,417,-0.7377442318758518,0.43056778773149373
 off,1007,417,-1.5657247796618967,0.6864194540156591
 rectangles,76192,417,-0.5561405091548709,0.46583352543132234
 takes,4990,416,-1.0118156141386583,0.5746271085592805
rom,441,414,-7.030468632057669e-05,0.00042804943574513735
 fact,2097,413,-1.3085212580516898,1.0038659322756562
Next,5847,413,-1.2115484617524228,0.745009217077537
 modulus,74024,413,-1.6140152204411948,0.839412857487473
ars,1561,413,-1.8815151427040376e-05,0.00013255252077448547
 bip,28878,412,-0.8592174895180081,0.5019698900360505
)!,41295,412,-0.1215376885770594,0.09757858335754825
 own,1828,411,-0.5245324817017047,0.43859426598143914
 letter,6524,411,-0.2793742055730518,0.2360307217989224
 conflicting,51033,410,-2.0468587735804116,1.2510093130716464
 things,2513,410,-0.49708447427284425,0.4799188500380984
 spaced,63828,410,-1.7183931481547472,0.9358365477699497
 ambiguous,54761,408,-0.9770267380803239,0.8158920570915821
 pile,26306,408,-0.1955116955088634,0.14988982093100453
 designed,6188,407,-1.6235934935272178,1.2277406372807242
 convex,65930,407,-0.9982376619990393,0.5812039345080432
é,963,407,-6.493245061551031e-06,7.169998848138043e-05
 bus,5828,406,-0.2341374675628587,0.21359808932812918
 ∈,48335,405,-0.34816172711643173,0.3564059466357961
 PA,12878,405,-0.6236116712476001,0.5435666211363342
_B,1668,405,-0.053473756931446216,0.01992555110762758
(M,3189,405,-0.12845529626916957,0.12513651796616615
 expectation,30193,404,-1.5717772434253503,0.7956578961693415
(r,2601,404,-0.15834088343204838,0.11942195860614231
 Here,5692,403,-2.123982696911833,1.168701171875
 parity,49615,403,-0.8973404006390063,0.6274574929409228
 specified,5189,402,-0.9828293038837945,0.7204316741791531
as,300,401,-1.0407292393972154,0.875691352028892
 width,2374,401,-0.5266647062396765,0.4239645164569246
 integral,25098,401,-0.67321702369728,0.45860653853234357
 critical,9023,400,-1.0771102705597877,0.6709317588806152
 who,879,399,-0.8288082673137349,0.4325218690614485
even,16788,397,-0.588432555835253,0.3635503913657693
 reality,8729,397,-0.8099998412864935,0.6307537453600982
 substitution,48968,397,-1.8923220469309041,0.9330543662404984
 closest,18093,397,-1.243004985059839,0.7400492594332665
 million,3526,396,-0.2392581647092646,0.2133651495072411
Den,23619,395,-0.5613676261298264,0.35814984048542836
put,628,395,-1.082592736920224,0.4097276585011543
 Given,16246,395,-1.0447282241869575,1.0564832589742315
pe,375,394,-0.2063720377568666,0.24361639526385465
 bits,9472,394,-0.5925897008876511,0.3963256128803652
 chip,16392,394,-0.3978300739060804,0.48632129337544067
 cubes,54104,393,-0.46624997978598715,0.4140990466626422
 odds,20785,393,-0.40289551975162885,0.2753235470532006
  ,256,392,-0.19676196240648933,0.1749818500651674
 flips,85186,392,-0.7918617156695347,0.5684809271930432
",j",10327,392,-0.25912520441473746,0.1406126975708707
 adds,11367,391,-1.0933601280002643,0.6634671303927137
No,2753,391,-0.7255252188124011,0.6678446745095046
 piece,6573,389,-0.695778319952114,0.3892570680816223
"...,",39768,388,-1.6869764712053477,0.7572511545161611
 crosses,49435,388,-0.6674690409419463,0.5295682613997116
alculate,45441,387,-0.36888401483688554,0.25089790454514577
|.,84626,387,-0.5182778213067264,0.37615675026748224
 ins,1640,387,-0.9788230401909013,0.5536551095038476
pi,2493,387,-0.12242588454746768,0.042707211074570914
 false,895,387,-0.20909172619960104,0.13609458718429926
 cone,22161,387,-0.3920240513114042,0.3119773459939261
 calculate,11047,386,-2.1092762709281607,1.0173443396731974
 correspond,7866,386,-2.021022429120355,0.9802009552871626
qrt,8140,386,-0.022883439928756476,0.0035542283237940714
 li,898,386,-0.43101944176026574,0.30797079948158307
 binary,7868,385,-0.9315099963894138,0.6114535377702401
 tang,21878,385,-0.4801341032052969,0.352208989998458
 removal,16652,385,-0.33044604264296495,0.31736652696287476
 spots,18773,385,-0.45089270604121223,0.34342145672455043
 additional,5107,384,-1.3238806178172429,0.7953765042750026
",C",11289,384,-0.1635194237654408,0.09303160471048007
 remains,8458,383,-1.7381791831930375,0.7873370866935613
 full,2480,383,-1.0307340565922989,0.6419161329572952
)).,4579,381,-1.1331991711313643,0.6315048498118644
 apples,40676,381,-0.24231206776276035,0.21017281043096053
 ab,668,380,-0.3361202042353781,0.25591804924781747
've,3003,379,-2.885183099077371,0.751995619966361
 define,6979,379,-1.675296964620223,1.3137424435677858
 reasoning,32711,378,-1.34537845187717,1.0731231850921792
 fix,5046,378,-1.508129387305527,0.9692088273457355
wise,4482,377,-0.012012495602473656,0.007899741044236207
 sequences,23700,376,-0.8015771609671573,0.5858421666627711
 silver,14961,376,-0.3382435957802103,0.3302255034059852
 gets,5221,375,-1.2461109100977579,0.65504100522787
 worse,10960,375,-0.9094885066350301,0.6291871287027995
Point,2609,373,-0.8420910905577222,0.5201671810130322
 cubic,40899,373,-1.074221684210422,0.6806937336382374
 including,2670,373,-2.2451898882280408,0.9768972791451711
 amount,3311,373,-0.5123985002251796,0.4487364883843595
om,316,372,-0.03610450766419852,0.00978863890916835
eters,2424,372,-0.002260717653459118,0.008333875184161439
 flipped,46080,372,-0.4159732672475999,0.26074907107539075
 Good,7684,371,-0.807579984562095,0.5059558752010453
tract,2144,371,-0.0005750685046625266,0.002463657880031745
 oct,18491,371,-0.63470814298748,0.3150538562351745
 swapped,56950,370,-1.022586203910209,0.5802208860090153
 J,619,370,-0.38853953271298797,0.3067265683435638
 spectator,88623,370,-0.3910858924324448,0.2003473884073665
 wording,60227,369,-1.3962752076022347,0.8792535631960323
 near,3143,369,-2.375751128364708,0.9536853515035738
/r,7382,369,-0.18297620905124076,0.07063499319821098
 Zo,44803,368,-0.6243545976669892,0.5092253151502202
 quadrant,93286,366,-0.17935004032374732,0.13675344313110072
van,15649,366,-0.00046761537510189204,0.002102420365061265
 complete,4583,365,-0.9841272020993167,0.5749526896887963
 Sonic,43217,365,-0.8835672074801302,0.48203359964520553
 Mary,10244,365,-0.5329499381862275,0.4121200926493445
Fourth,88603,364,-0.1510522146146376,0.13355259820441512
 Ms,16064,364,-0.48182233775055017,0.32163403150472014
end,408,363,-0.014427376187537328,0.010795461651531578
*n,23986,363,-0.5632352589247313,0.2601107975099872
 Fibonacci,79683,363,-0.7959063056415105,0.5348932521094468
 centered,30188,362,-1.7036034333113148,0.7499481353970522
 spacing,25943,362,-1.534819975742319,1.0272742951113876
 hyper,17071,362,-0.8567780394580483,0.46093809397444796
ization,2022,361,-0.0860562241969016,0.07317635921299118
 instruction,7600,359,-2.51644021886969,1.2428036320508355
/h,7530,359,-0.08173989884368557,0.038797936787284056
 relate,28143,358,-1.248426373444456,0.883995013530028
 anything,4113,358,-1.2770024831068583,0.833583741880662
 subsequent,17420,358,-1.7347482163146888,0.7900043537959914
ite,632,357,-0.02661006390547552,0.05366916396555358
(angle,29633,355,-0.2940620560041616,0.20210978129590063
 minute,9383,355,-0.30064149943875595,0.25133568482835444
 circular,26931,355,-1.3514303361865836,0.6903337724536369
count,1830,354,-0.41139138216352733,0.34466057068189493
Position,3812,354,-0.2234875209587442,0.16453903445271553
 Angel,23080,354,-0.6804278560277432,0.5224451629792229
 leads,11508,353,-1.5674172899878396,1.095331359517473
 yet,3602,353,-1.2025614412918306,0.6786262502751337
 reaches,24491,352,-1.2488343268632889,0.6489253260872581
 whose,6693,351,-1.7968958235873795,0.863987945470251
 colleges,30152,351,-0.18774325793285315,0.14681960311390557
-right,6701,350,-0.2234590993608747,0.08797205039304702
 substitute,27679,350,-1.949158216203962,1.0618668910435267
 rotations,69201,350,-0.8032876331465585,0.5646531907788345
ym,1600,350,-2.9518263680594307e-05,0.0002545282244682312
ote,1272,350,-0.00023476157869611468,0.0009330752116095807
_A,1566,349,-0.22211592176923778,0.1201841313989991
 cost,2783,349,-0.5579834752916265,0.47016208142944127
 SP,9256,349,-0.34739594575668814,0.2623905770115042
ín,24217,349,-0.0017003135216611845,0.009570885310883508
 complic,68126,348,-2.7068298219264237,1.0347299685423401
 taking,4633,348,-2.0424943915728866,1.100155512491862
Additionally,49574,348,-3.2961341594827585,1.2934963182471264
 confused,21815,348,-0.744054392151449,0.6987964531470989
 interior,14791,347,-0.5374212532977893,0.4973010523229484
 admitted,16188,347,-0.4211999171061887,0.3944381961366833
 got,2684,346,-1.2626102725205395,0.7324467292812523
radius,26715,346,-0.28610387565083584,0.16749718028249896
 passing,12299,346,-1.197630652802528,0.7753445335553906
 gray,17545,346,-0.6120549953741834,0.4328234857836512
_E,2089,346,-0.11694386549767731,0.06261735702576311
 low,3347,345,-0.722047201446865,0.5184069683586342
 These,4220,345,-1.8153457430825717,1.2042059400807257
 approaching,29947,345,-1.8606101647667264,0.8257121120674022
 expressions,23393,344,-1.6974172308001407,0.9051225157671197
 drawn,14764,344,-0.5282846606054972,0.4493290409938688
 Vend,84553,344,-2.1173760197883427,0.5776999530404113
",a",15012,343,-0.43137433195253155,0.19818865873853597
ousands,39037,343,-0.001046152921181726,0.004034235364819928
 competition,10707,342,-1.6116515028546428,0.7655122172065646
 closer,12128,342,-1.2975815611276014,0.8062636500785443
 free,1910,341,-0.6191091635360046,0.4182468068839223
 been,1012,341,-0.38320788819768914,0.3621968685219467
 ten,5779,341,-0.9451964541264644,0.48553573294294194
 PB,30934,340,-0.23503557864357444,0.19586634962675709
 ev,3637,340,-0.9350070329273448,0.4642937166232835
 setting,6243,339,-3.037784812724696,1.3469598370667404
 colored,27197,339,-0.6257458144584588,0.48541166932269886
 demon,6952,339,-0.1126117980585689,0.14284304988496335
 looking,3330,338,-2.4625870285654914,1.1259257250283596
 Their,10964,338,-1.6714552930120885,1.038870726816753
 natural,5810,337,-0.8399573734323066,0.3971230650896826
Expand,38946,337,-1.2264495759052763,0.7456433214136684
 maximal,53129,337,-1.8079556739648655,0.8130443246371198
={,1165,337,-0.139838836667092,0.17847966766800147
 gaps,32151,336,-0.7707215398550034,0.46684611438069534
one,603,335,-0.7595368250092464,0.5367896338007343
let,1149,335,-0.2039693611771313,0.17917239782330927
 create,1855,335,-1.5939205425888745,1.151034970069999
_total,10784,335,-0.1904485360899968,0.1083019199461412
Find,9885,334,-0.810204962056554,0.5350194002855793
 matter,4925,333,-0.25630760550856946,0.21242615228055017
 ✔,57156,333,-0.46308888436795714,0.24723900628469145
️,30543,333,-0.01646879843405417,0.02502303021255001
 acute,29783,332,-0.48739969443125897,0.3371674948059344
with,4197,331,-1.4309314838709069,1.0194062536914363
 paths,12716,331,-0.9282058300928767,0.6147451471196899
 involving,15860,330,-1.632103597756588,0.9192218664920692
 similarly,29193,330,-2.056414505929658,0.9005516283439867
 Like,8909,330,-2.2870316938920454,1.21220703125
 removing,17592,330,-0.8828748435685129,0.7463237933052644
 ST,3928,330,-0.44579001701239385,0.35586069127386893
 desired,12685,329,-1.841077201634555,0.9027093116273271
 discrepancy,78005,328,-1.7141849703905059,1.13161394072742
 Dash,36670,328,-0.42184524347142477,0.3240038959718332
 necessary,5871,327,-2.063312736126261,1.0429473375326268
mod,2593,327,-0.6257956024339075,0.36115831131532444
 predecessors,61440,327,-0.560895226781886,0.44205255865686166
where,2870,326,-1.0734564936234177,0.7161877151647228
 increase,5263,326,-1.1875424626414761,0.7682633143992512
le,273,326,-0.1660816537821951,0.08236186111168996
Person,10680,326,-0.1663247390758772,0.10072636102245688
angle,4044,325,-0.513360633116502,0.40705027228310847
=>,2179,325,-0.6548040555073664,0.5046528382370106
'',4605,325,-0.13826349588540884,0.0678844825293009
Is,3872,324,-2.3583337642528392,1.0831032858954535
 available,2500,324,-1.7635368116107988,0.89777350909778
 flipping,64661,324,-1.3340737970522891,1.0303973967646376
 profit,11372,324,-0.6068888799643811,0.5470726483510118
 combining,34171,323,-1.7809674525777621,1.2634836675212848
 often,3545,323,-1.9305771109489465,1.0827139139913553
iling,7979,323,-2.4107218526834304e-05,0.00026956309265984747
licative,65266,323,-0.15758587332332835,0.025863959668647785
 themselves,5577,322,-1.6357095363717642,0.615150877719988
 random,4194,322,-0.6877034732273647,0.572037945118095
"""—",65001,321,-2.0849909648717007,0.8344456443905459
 series,4013,321,-0.7418655513602996,0.5397639033882423
 identity,9569,320,-0.7259739667177201,0.4453420843579806
 What,3555,320,-1.1204663302749396,0.9402425643230827
 due,4152,320,-2.361260003596544,1.0619054964059615
 precise,23560,320,-1.7738537192344666,1.0100388526916504
_c,666,320,-0.13324315212666987,0.034512465057105146
 nodes,7798,320,-1.1755928833037614,0.5522586895152927
 Katy,72127,320,-0.5048716604709625,0.5080798318609595
 forms,7586,318,-1.7179774908149767,0.8907243842944546
/c,2899,318,-0.2517352651500102,0.1323943083414493
 shifted,28973,318,-2.2208932282039955,1.0431659843936656
 ratios,41238,317,-1.1963371474660158,0.7119691206453727
 Remaining,89630,317,-0.23047208297139837,0.17399048107185575
 stated,10982,317,-1.0635879107454222,0.6625656946224369
",d",11991,316,-0.23895508579061,0.0779490118748302
 ceil,28481,316,-0.7304141830794418,0.48443016512437337
 mon,1615,316,-0.8233888571775412,0.47701317286398853
ad,329,315,-0.08761320757487463,0.036896081458008476
 particular,3953,315,-1.3515604197032869,0.7684240807185969
¹,59497,315,-0.10926089059738886,0.10103928347142221
 repeating,39816,315,-1.211022406911093,0.6498048670708187
 Is,2160,314,-1.954082488254377,1.2266014641967222
 determinant,86960,314,-0.9139533058093612,0.49563027206499866
db,1999,313,-0.05624081989446768,0.0295230351250557
 Still,16377,313,-1.301012179341179,0.9544375483601238
 her,1059,313,-0.8610004266610922,0.5661811251654483
 partitions,46688,312,-1.2119418050234134,0.6674865864408321
 exclude,21687,312,-1.653582045665154,0.8059653637882991
et,295,312,-0.06025306804057879,0.019995570946775842
"{}"",",42351,311,-0.31734571579568255,0.26576418125361106
Alright,71486,311,-10.825814789897759,0.8673459336017872
 labels,9201,311,-0.9753097291928012,0.5876050534181991
-term,9663,311,-0.10938924646837535,0.047941524384657846
 adjust,7500,310,-1.5890482502598917,1.209928254158266
After,6025,310,-1.3830912505426713,0.9116402004920547
 [(,17826,310,-0.7339690650663068,0.49882983276920934
 axes,24745,310,-0.9801531114885884,0.5747156779612265
press,1873,309,-0.5267125225375772,0.4077670890536509
(A,4346,309,-0.35027881193315324,0.2455393668406326
hs,4997,309,-2.579010034456222e-06,3.5704695797715325e-05
 RT,10635,309,-0.29423852993060856,0.20882335539928315
 apex,71527,308,-1.287013543116582,0.5398052876645868
 refers,19257,308,-1.27626540444114,0.8045362001889712
 implying,72867,307,-1.7966029263474654,1.0407452412459284
 aren,7629,307,-1.5364562292440707,0.8130447437398208
Coordinates,43876,306,-1.4712010325949176,0.708176798972429
 followed,8110,306,-1.445222578407113,0.611954771122078
 projection,21615,306,-0.8168465865203758,0.4648920791665337
 link,2656,306,-0.34570325083202785,0.2024733543706437
Ass,5615,305,-2.578187235847848,1.0881163550204918
odd,14556,305,-0.15907109291827093,0.14724167915152722
ths,16896,305,-0.00095200421380215,0.004862264801984744
ge,709,305,-0.07974175703330118,0.04047668756344532
 til,10266,305,-0.5767807339058548,0.37274843278478403
 totaling,81123,304,-2.279134286077399,1.0769772780568976
 AE,42108,304,-0.5751332064208231,0.43749620023108465
 image,2168,304,-0.7652639315316552,0.5636996713123823
 covers,14521,304,-0.9784364896385294,0.6434757144827592
 factorial,52962,304,-0.8366739106805701,0.4862842503444929
oll,965,304,-0.0002934736640829789,0.0015361739301864106
ends,1412,303,-0.05062352430702436,0.07162807938214791
 recurrence,75193,303,-0.6730395701065315,0.5181193689111829
 best,1850,302,-2.166609176736794,1.0477598076624586
�,21704,302,-0.31976728999851556,0.15361128075492403
ange,844,301,-0.023479583651520485,0.02477157100857099
 exceed,12488,300,-1.2054810841878256,0.46175041753587415
 parameters,5029,300,-1.1557729323705037,0.7494320878883203
ast,559,299,-0.20566018767978833,0.19969827889847916
 gave,6551,299,-1.3075118862266923,0.9798725176163416
lets,9942,299,-0.07471630126736235,0.049267580013186436
",D",27266,299,-0.06436212485450565,0.037329831909614905
β,51255,298,-0.07579072849862528,0.046682208924501895
 internal,5306,298,-0.9859179666378354,0.6065166529327406
 fit,4946,298,-1.44631096380669,0.7713356543095601
 distribution,7982,298,-0.8848113753651613,0.6047357224832732
diff,13490,298,-0.21328433368030011,0.1958378263617922
 page,2150,298,-0.2145786973454008,0.25189322845470685
 trick,14068,297,-1.4110560288734308,0.88828028412379
 Perhaps,18765,297,-3.0885120738636362,1.3591283933080809
 At,2411,297,-1.1979437315905537,0.690083833081824
ε,30143,297,-0.2994512464060928,0.133515530463421
ations,804,296,-0.08787382373938689,0.04926773956326911
ol,337,296,-0.017756600637693663,0.00302252231631428
uted,2774,296,-0.003149539634988115,0.0029501427933474908
'),863,296,-0.15096149976189072,0.12173823287358156
 multiplying,84192,296,-1.384169228173591,0.8332620117674909
X,55,296,-0.3073627751421284,0.18367717403117315
 shared,6094,296,-1.1233883189993936,0.8437046144862432
 sample,6077,296,-0.7732796157534058,0.4867593209551298
ency,2251,296,-0.041792182503519834,0.031287795901669815
)n,79098,295,-0.09503281884274241,0.051587049713579275
 nearest,23480,295,-0.39145673937716724,0.25980743273994755
loor,3993,295,-7.019204608464645e-07,9.209015650921466e-06
 sizes,12282,294,-0.42768686644885007,0.4041190355521988
