token,token_id,count,avg_logprob,avg_entropy
 probabilities,48216,87,-0.8174469703915476,0.7553545359907479
 nor,6329,87,-0.22933959549870983,0.20471490114584737
 formulas,54079,87,-1.5009776148302802,1.0183077406609196
 slow,6301,87,-0.9247345759950835,0.7369804601559694
-re,5504,87,-0.17542344811318936,0.09214465876762894
al,278,87,-0.05650769705059885,0.06298446573916523
sh,927,87,-0.11132638207797346,0.08366084824136898
(|,22428,87,-0.3051572996994545,0.3595879214933549
 rub,10273,87,-0.22132363401610275,0.1109531194335599
 contact,3645,87,-0.5979896578295477,0.4856773244923559
qualified,36335,87,-0.0002612382516093638,0.002009334235355772
 DB,5952,87,-0.36105676629077427,0.38348072805795175
 specifying,37838,86,-1.0126283529192903,1.0028347525485726
 progress,5098,86,-1.3855234412259834,0.7957238485646803
Columns,13965,86,-0.5680195578308993,0.4403721038685289
-component,41387,86,-0.07972652135893356,0.1295965216880621
=b,22086,86,-0.5839586036149845,0.3823784215505733
 One,3776,86,-0.7006333886190902,0.5353136475003043
Difference,62707,86,-0.8582201170366864,0.6165941510089609
 tournament,16129,86,-0.9842920012252275,0.7253375461075975
 Red,3731,86,-0.6929154188133949,0.6589029223419899
ST,784,86,-0.10302045456198759,0.10822897958894108
 problematic,34933,85,-3.3230181525735296,1.4570140165441177
 language,4128,85,-0.8238777062472176,0.6712698712068446
using,970,85,-1.5115805836284861,0.9702775843003217
 moved,7726,85,-1.1850922724779915,0.6442437827587127
Pr,3533,85,-1.0307015531203325,0.639135607551126
 told,3229,85,-0.9013538290472591,0.6288351928486543
 conflicts,25800,85,-1.8085512049057904,1.2109633501838235
 Multiply,71059,85,-0.988429350011489,0.7204807057100184
-direction,33049,85,-0.46063677563386807,0.4352253296796013
graph,4439,85,-0.055455555635340076,0.05194004774093628
",x",12803,85,-0.16713777850655948,0.1562668239369112
tons,34411,85,-0.26303505757275747,0.2582287781378802
 repetition,53415,85,-1.1800514333388386,1.069347875258502
—,2293,85,-3.6118250229779414,1.1639878216911765
 Dir,30094,85,-0.5747212045332964,0.46251596177325527
 Mil,10147,85,-0.9898876442628748,0.8226917379042682
 Count,4504,85,-0.41547530819387996,0.332961441488827
 Sylvia,88306,85,-0.695935320854187,0.558847204683458
 pdf,12782,85,-0.28245456919950596,0.2390535691205193
 perplex,73152,84,-2.5078590029761907,1.5367373511904763
 came,3697,84,-2.5634148603393916,0.7809035437447684
 attempt,4774,84,-2.801544189453125,1.2847144717261905
 Un,1230,84,-3.4895858764648438,1.161100841703869
second,5569,84,-0.6188796730268569,0.38963022118523005
It,2132,84,-2.3732503255208335,1.3983735584077381
 alternatively,68387,84,-7.1875,1.9525902157738095
Or,2195,84,-1.2365731511797224,0.9247262137276786
 converting,33437,84,-2.248075939360119,1.4100835890997023
 Compute,22603,84,-1.6304942695867448,0.8103505543300084
 Angle,36237,84,-0.9241274893283844,0.7570120096206665
 shapes,20816,84,-0.8834500454720997,0.8679503798484802
").
",4292,84,-0.6177114234084174,0.554006020228068
tr,376,84,-0.5319973272936684,0.2866420007887341
|^,96750,84,-0.15882684787114462,0.13681557064964658
 externally,68342,84,-0.6681071193445296,0.5069399107070196
 pq,39639,84,-0.2939914209502084,0.20145656629687264
-bit,15257,84,-0.1495463564282372,0.1511236826578776
 orange,18575,84,-0.5088738430114019,0.4418790107094018
 postal,39754,84,-1.1483257881232671,0.8393048001896768
Day,10159,84,-0.3577838227862403,0.34969470614478704
 during,2337,83,-2.1845570443624474,1.01525736070541
 computing,24231,83,-2.1149019907756026,1.2646190229668675
 lowest,15457,83,-0.5611049654972122,0.539138227342123
 accurate,13382,83,-1.8976061717573418,1.0168368787650603
 modular,43893,83,-2.1063180946442017,1.3202330807605422
digits,60770,83,-0.9216301771531622,0.7607175528285015
 David,6798,83,-0.42920164027846003,0.31203375280980605
.g,1302,83,-4.742231713720115e-05,0.0005536290300808039
rot,4640,83,-0.45333969305796795,0.3394477070107248
 Setting,20037,83,-1.306300151778991,0.8581792992281626
 frequencies,33773,83,-1.0741368029491012,0.8766405955854669
ans,596,83,-0.00013002430100038828,0.0011147878256188818
 fast,4937,83,-0.5870640708739499,0.4965084877358862
 internally,33067,83,-1.0071598262671966,0.5436294947762087
RT,5350,83,-0.1301719639674727,0.07512078408421163
 margin,4745,83,-0.25175932947411594,0.2725652715034155
 Turbo,47175,83,-0.6540511717279274,0.760108258350786
 spaghetti,86910,83,-1.4793421116219945,0.8172948833678412
 challenging,17003,82,-1.4533095941310976,1.286299542682927
 CN,24872,82,-0.11112093634721709,0.14880295152344356
On,1925,82,-1.2215120167267033,0.6629322000393053
ition,680,82,-1.4781625765125925,0.296864480870526
 Left,13727,82,-1.026763379573822,0.5047917773083943
"""

",1837,82,-0.5647476359111506,0.2980500197992092
likely,14282,82,-0.11420313178039179,0.03491412721029142
 prior,4867,82,-4.085627858231708,1.1304544588414633
 testing,7497,82,-1.7688932651426734,0.9779249226174703
 insufficient,38313,82,-2.088250764986364,0.9822875232231326
 consist,6685,82,-1.7608225752667683,0.9836128048780488
 bx,44241,82,-0.03676438040849639,0.08764988202147367
 recursion,50262,82,-1.700824458424638,1.1888695693597562
 loops,29753,82,-2.367201956307016,1.0052395332150343
 realize,13083,82,-2.434594131097561,1.7712938262195121
 speculative,65736,82,-1.7870438738567074,1.4889481707317074
 EG,56111,82,-1.2726858112870194,0.9784963945063149
án,11390,82,-0.0002652988201234399,0.0017541306683929955
 Ex,1374,82,-0.5885288032089792,0.5196370060850934
 methods,5413,82,-0.9313135612301711,0.8655521113698076
",G",37306,82,-0.2534278907426974,0.12797923608705764
 mistr,91911,82,-2.544165634527439,1.357588605182927
bike,55155,82,-4.9676836990728614e-05,0.00059925319581497
 Between,27133,81,-0.9426390329996744,0.5576167047759633
 candidates,11178,81,-2.3546091009069374,1.0764412585599923
 keeps,13598,81,-1.3724427458680706,0.8879354103111926
 reason,2874,81,-1.32118962134844,0.9594577742211613
 especially,5310,81,-2.395053439670139,1.3564227068865742
vertical,15292,81,-0.7063844777919628,0.48868341357619677
 mass,3072,81,-2.149280075673704,0.9950791847558669
 grouping,49184,81,-1.535853405057648,0.9947913099011337
cycle,21621,81,-0.4798790319466297,0.2710339522196187
ely,974,81,-1.8851256664888358e-05,0.0001955185384478098
 references,15057,81,-1.1554482542438271,1.3587721836419753
 dec,1622,81,-0.5690050860981882,0.511299017034931
 plan,3119,81,-2.455773898112921,1.1956687503390842
 basis,8037,81,-0.7861427260033879,0.5662020459587191
Blue,10331,81,-0.114719377623664,0.04433283651316607
 Eu,21963,81,-1.0352858363846202,0.528476357460022
_b,880,81,-0.20365159305525415,0.11188810337104915
Intersection,72927,81,-0.5173295648009689,0.6017596809952347
 Knights,39576,81,-1.013997189792586,0.5495992968847723
 CX,48483,81,-0.5287925755536115,0.4528623510290075
 trial,9091,80,-2.8196431159973145,1.1445583343505858
den,5183,80,-0.550603312253952,0.3259024738334119
Moving,39732,80,-3.6343524932861326,1.32708740234375
Note,9112,80,-2.6128916233778,1.3327394366264342
 extensions,19721,80,-0.6928986012935638,0.4957313001155853
 individually,31299,80,-2.9235885620117186,1.15054931640625
 frustrating,34611,80,-2.5180419921875,1.4211181640625
 thereby,27492,80,-2.1020263671875,1.66002197265625
 tied,17339,80,-1.2925129324197768,0.8817563772201538
given,41968,80,-1.4248879745602607,0.9002158522605896
 subgroup,80115,80,-0.48975070714950564,0.616977596282959
 grids,56349,80,-1.472282600402832,0.7629875183105469
rows,1811,80,-0.355341537296772,0.44990915614180266
jective,50491,80,-0.0008594349026679992,0.00502667357068276
lines,7969,80,-0.18347923457622528,0.22516005635261535
